market,category,cluster,keyword,search_volume,cpc,competition,competition_index,low_top_of_page_bid,high_top_of_page_bid
Sunnyvale,water_heater,cost,hot water heater replacement cost,10,27.59,HIGH,86,2.79,23.77
Sunnyvale,water_heater,cost,hot water heater cost,10,0,,,,
Sunnyvale,water_heater,tankless,tankless water heater installation gas,10,0,,,,
Sunnyvale,water_heater,installation,tank water heater install,20,0,,,,
Sunnyvale,water_heater,replacement,water heater service,10,19.96,LOW,8,,
Sunnyvale,water_heater,tankless,tankless electric water heater installation,10,0,LOW,21,,
Sunnyvale,water_heater,tankless,tankless water heater replacement cost,10,0,LOW,29,,
Sunnyvale,water_heater,tankless,tankless water heater price,10,0,HIGH,100,,
Sunnyvale,water_heater,tankless,electric tankless water heater cost,10,0,,,,
Sunnyvale,water_heater,tankless,tankless water heater service,10,0,HIGH,100,,
Sunnyvale,water_heater,tankless,replace tankless water heater,10,0,LOW,0,,
Sunnyvale,water_heater,cost,hot water heater installation cost,10,0,,,,
Sunnyvale,water_heater,electric,electric water heater cost,10,4.24,HIGH,71,,
Sunnyvale,water_heater,electric,electric water heater replacement cost,10,0,,,,
Sunnyvale,water_heater,gas,gas water heater cost,10,0,,,,
Sunnyvale,water_heater,heat_pump,heat pump water heater cost,10,21.36,HIGH,68,3.83,13.4
Sunnyvale,water_heater,tankless,propane tankless water heater installation,0,0,,,,
Sunnyvale,water_heater,tankless,tankless water heater installation services,10,0,,,,
Sunnyvale,water_heater,tankless,tankless gas water heater cost,10,0,,,,
Sunnyvale,water_heater,tankless,gas tankless water heater cost,10,0,,,,
Sunnyvale,water_heater,gas,gas hot water heater cost,0,0,,,,
Sunnyvale,water_heater,electric,electric hot water heater installation cost,10,0,,,,
Sunnyvale,water_heater,gas,gas hot water heater installation,10,0,HIGH,86,,
Sunnyvale,water_heater,electric,electric hot water heater installation,0,0,,,,
Sunnyvale,water_heater,tankless,natural gas tankless water heater installation,10,0,,,,
Sunnyvale,water_heater,tankless,gas tankless hot water heater installation,0,0,,,,
Sunnyvale,water_heater,electric,hot water heater installation electric,0,0,,,,
Sunnyvale,water_heater,tankless,tankless water heater company,10,0,,,,
Sunnyvale,water_heater,tankless,cost to install electric tankless hot water heater,0,0,,,,
Sunnyvale,painting_interior,service,interior door painting services,0,0,,,,
Sunnyvale,painting_interior,provider,house interior painting contractors,0,0,,,,
Sunnyvale,painting_interior,provider,interior home painting company,0,0,,,,
Sunnyvale,painting_interior,provider,interior house painting companies,0,0,,,,
Sunnyvale,painting_interior,cost,interior house painting estimates,10,0,,,,
Sunnyvale,painting_interior,service,cheap interior painters,0,0,,,,
Sunnyvale,painting_interior,provider,interior home painting contractors,0,0,,,,
Sunnyvale,painting_interior,cost,interior home painting estimate,10,0,,,,
Sunnyvale,painting_interior,service,home interior painting services,0,0,,,,
Sunnyvale,painting_interior,cost,interior painters quotes,10,0,,,,
Sunnyvale,painting_interior,service,residential house interior painting,0,0,,,,
Sunnyvale,painting_exterior,service,painting services,10,0,,,,
Sunnyvale,painting_exterior,service,local painting services,0,0,,,,
Sunnyvale,painting_exterior,residential,professional house painter,10,0,,,,
Sunnyvale,painting_exterior,provider,house painting contractors,10,0,,,,
Sunnyvale,painting_exterior,provider,professional painting contractors,10,0,,,,
Sunnyvale,painting_exterior,provider,local painting contractors,0,0,,,,
Sunnyvale,painting_exterior,provider,house exterior painting contractor,10,0,,,,
Sunnyvale,painting_exterior,service,exterior painting professional,0,0,,,,
Sunnyvale,painting_exterior,provider,professional house painting contractor,0,0,,,,
Sunnyvale,painting_exterior,provider,professional house painting contractors,0,0,,,,
Sunnyvale,painting_exterior,residential,professional exterior house painters,10,0,HIGH,100,,
Sunnyvale,painting_exterior,residential,professional home painters,0,0,,,,
Sunnyvale,painting_exterior,residential,professional residential painters,0,0,,,,
Sunnyvale,floristry,occasion,valentines flowers,140,0,LOW,29,,
Sunnyvale,floristry,arrangements,flower bouquet,90,1.05,HIGH,100,1.06,2.48
Sunnyvale,floristry,sympathy,funeral flowers,30,5.28,HIGH,100,1.83,3.58
Sunnyvale,floristry,sympathy,funeral flower arrangements,10,2.79,HIGH,100,1.13,4.54
Sunnyvale,floristry,arrangements,flower bouquet near me,20,1.76,HIGH,100,,
Sunnyvale,floristry,delivery,flower delivery service,10,19.64,HIGH,100,,
Sunnyvale,floristry,wedding_event,boutonniere wedding,10,0,LOW,3,,
Sunnyvale,floristry,delivery,flower delivery services online,10,0,,,,
Sunnyvale,floristry,delivery,online flower delivery,10,3.39,MEDIUM,48,,
Sunnyvale,floristry,delivery,cheap flower delivery,10,0,HIGH,100,,
Sunnyvale,floristry,core,same day flowers,10,9.23,HIGH,100,,
Sunnyvale,floristry,delivery,deliver flowers,170,10.38,HIGH,100,3.9,9.26
Sunnyvale,floristry,delivery,send flowers online,10,22.85,HIGH,89,4.31,18.88
Sunnyvale,floristry,sympathy,funeral flowers delivery,10,0,HIGH,100,,
Sunnyvale,floristry,wedding_event,corsage flower,10,0,LOW,0,,
Sunnyvale,floristry,occasion,mother's day flower delivery,10,0,,,,
Sunnyvale,floristry,delivery,best flower delivery,10,9.31,HIGH,100,,
Sunnyvale,floristry,delivery,flower bouquet delivery,10,2.91,HIGH,100,,
Sunnyvale,floristry,wedding_event,wedding flower bouquets,10,1.74,MEDIUM,33,,
Sunnyvale,floristry,delivery,flower delivery today,10,0,,,,
Sunnyvale,floristry,delivery,local flower delivery,10,0,HIGH,100,,
Sunnyvale,floristry,delivery,fresh flower delivery,10,0,HIGH,100,,
Sunnyvale,floristry,sympathy,sympathy flowers delivery,10,0,,,,
Sunnyvale,floristry,delivery,best online flower delivery,10,0,,,,
Sunnyvale,floristry,occasion,valentines flower bouquet,10,0,,,,
Sunnyvale,floristry,occasion,mother's day flowers delivery,10,0,,,,
Sunnyvale,floristry,arrangements,fresh flower bouquet,10,0,LOW,0,,
Sunnyvale,floristry,wedding_event,rose bridal bouquet,10,0,LOW,0,,
Sunnyvale,floristry,delivery,flower delivery same day,50,15.58,HIGH,90,4.79,11.55
Sunnyvale,floristry,delivery,best flower delivery services,10,0,HIGH,100,,
Sunnyvale,floristry,arrangements,custom flower bouquet,10,0,,,,
Sunnyvale,floristry,sympathy,sympathy flower arrangements,10,0,,,,
Sunnyvale,floristry,core,florist flowers,10,0,,,,
Sunnyvale,floristry,wedding_event,bridal bouquet fresh flowers,10,0,LOW,0,,
Sunnyvale,floristry,wedding_event,wedding flowers delivery,10,0,,,,
Sunnyvale,floristry,delivery,same day flower delivery service,10,0,,,,
Sunnyvale,floristry,delivery,same day flower delivery services,10,0,,,,
Sunnyvale,floristry,delivery,cheap same day flower delivery,10,0,,,,
Sunnyvale,floristry,wedding_event,bridal bouquet flowers,10,0,,,,
Sunnyvale,floristry,wedding_event,wedding bridal bouquet,10,0.11,HIGH,100,,
Sunnyvale,floristry,delivery,best same day flower delivery,10,44.43,MEDIUM,57,,
Sunnyvale,floristry,sympathy,sympathy flowers same day delivery,10,0,,,,
Sunnyvale,floristry,sympathy,funeral flowers same day delivery,0,0,,,,
Sunnyvale,floristry,delivery,flower bouquet delivery same day,10,0,HIGH,100,,
Sunnyvale,floristry,delivery,same day delivery flower bouquet,10,0,HIGH,100,,
Sunnyvale,floristry,delivery,local flower delivery same day,0,0,,,,
Sunnyvale,floristry,delivery,florist flower delivery,10,0,,,,
Sunnyvale,floristry,delivery,online flower bouquet delivery,10,0,,,,
Sunnyvale,floristry,delivery,send flowers online same day,0,0,,,,
Sunnyvale,floristry,delivery,flower bouquet same day delivery,0,0,,,,
Santa Monica,water_heater,replacement,water heater replacement,10,0,MEDIUM,46,,
Santa Monica,water_heater,replacement,water heater replacement near me,10,0,LOW,0,,
Santa Monica,water_heater,replacement,replace water heater,10,0,MEDIUM,46,,
Santa Monica,water_heater,replacement,replace water heater near me,10,0,LOW,0,,
Santa Monica,water_heater,replacement,water heater replacement service,10,0,,,,
Santa Monica,water_heater,replacement,water heater replacement services,10,0,,,,
Santa Monica,water_heater,replacement,water heater replacement company,0,0,,,,
Santa Monica,water_heater,replacement,water heater replacement contractor,0,0,,,,
Santa Monica,water_heater,replacement,water heater replacement contractors,0,0,,,,
Santa Monica,water_heater,replacement,water heater replacement installer,0,0,,,,
Santa Monica,water_heater,replacement,water heater replacement installers,0,0,,,,
Santa Monica,water_heater,replacement,local water heater replacement,0,0,,,,
Santa Monica,water_heater,replacement,professional water heater replacement,0,0,,,,
Santa Monica,water_heater,replacement,residential water heater replacement,0,0,,,,
Santa Monica,water_heater,replacement,home water heater replacement,0,0,,,,
Santa Monica,water_heater,replacement,hot water heater replacement,10,0,LOW,0,,
Santa Monica,water_heater,replacement,hot water heater replacement near me,10,0,,,,
Santa Monica,water_heater,replacement,water heater change out,0,0,,,,
Santa Monica,water_heater,replacement,water heater changeout,0,0,,,,
Santa Monica,water_heater,replacement,water heater swap,0,0,,,,
Santa Monica,water_heater,installation,water heater installation,10,29.28,LOW,6,,
Santa Monica,water_heater,installation,water heater installation near me,10,0,LOW,2,,
Santa Monica,water_heater,installation,water heater installation service,10,0,,,,
Santa Monica,water_heater,installation,water heater installation services,10,0,,,,
Santa Monica,water_heater,installation,water heater installation company,0,0,,,,
Santa Monica,water_heater,installation,water heater installation contractor,10,0,,,,
Santa Monica,water_heater,installation,water heater installation contractors,10,0,,,,
Santa Monica,water_heater,installation,water heater installer,10,29.28,LOW,6,,
Santa Monica,water_heater,installation,water heater installers,10,29.28,LOW,6,,
Santa Monica,water_heater,installation,water heater installer near me,10,0,LOW,2,,
Santa Monica,water_heater,installation,local water heater installer,0,0,,,,
Santa Monica,water_heater,installation,professional water heater installation,10,0,,,,
Santa Monica,water_heater,installation,residential water heater installation,0,0,,,,
Santa Monica,water_heater,installation,home water heater installation,0,0,,,,
Santa Monica,water_heater,installation,hot water heater installation,10,0,,,,
Santa Monica,water_heater,installation,hot water heater installer,10,0,,,,
Santa Monica,water_heater,cost,water heater replacement cost,10,6.02,HIGH,82,,
Santa Monica,water_heater,cost,cost to replace water heater,10,6.02,HIGH,82,,
Santa Monica,water_heater,cost,how much to replace water heater,10,0,HIGH,81,,
Santa Monica,water_heater,cost,water heater installation cost,10,0,,,,
Santa Monica,water_heater,cost,cost to install water heater,10,0,,,,
Santa Monica,water_heater,cost,water heater replacement estimate,0,0,,,,
Santa Monica,water_heater,cost,water heater installation estimate,0,0,,,,
Santa Monica,water_heater,cost,water heater replacement quote,0,0,,,,
Santa Monica,water_heater,cost,water heater installation quote,0,0,,,,
Santa Monica,water_heater,cost,water heater replacement price,0,0,,,,
Santa Monica,water_heater,cost,water heater installation price,0,0,,,,
Santa Monica,water_heater,same_day,same day water heater replacement,0,0,,,,
Santa Monica,water_heater,same_day,same day water heater installation,10,0,,,,
Santa Monica,water_heater,same_day,same day water heater installer,0,0,,,,
Santa Monica,water_heater,same_day,emergency water heater replacement,0,0,,,,
Santa Monica,water_heater,same_day,emergency water heater installation,0,0,,,,
Santa Monica,water_heater,same_day,urgent water heater replacement,0,0,,,,
Santa Monica,water_heater,same_day,24 hour water heater replacement,0,0,,,,
Santa Monica,water_heater,same_day,water heater replacement today,0,0,,,,
Santa Monica,water_heater,tank,tank water heater replacement,10,0,MEDIUM,43,,
Santa Monica,water_heater,tank,tank water heater installation,10,0,,,,
Santa Monica,water_heater,tank,tank water heater installer,0,0,,,,
Santa Monica,water_heater,tank,storage tank water heater replacement,0,0,,,,
Santa Monica,water_heater,tank,standard water heater replacement,0,0,,,,
Santa Monica,water_heater,tank,conventional water heater replacement,0,0,,,,
Santa Monica,water_heater,tankless,tankless water heater replacement,10,0,,,,
Santa Monica,water_heater,tankless,tankless water heater replacement near me,0,0,,,,
Santa Monica,water_heater,tankless,tankless water heater installation,10,0,LOW,12,,
Santa Monica,water_heater,tankless,tankless water heater installation near me,10,0,,,,
Santa Monica,water_heater,tankless,tankless water heater installer,10,0,LOW,12,,
Santa Monica,water_heater,tankless,tankless water heater installer near me,10,0,,,,
Santa Monica,water_heater,tankless,tankless water heater installation cost,10,0,MEDIUM,43,,
Santa Monica,water_heater,tankless,cost to install tankless water heater,10,0,MEDIUM,43,,
Santa Monica,water_heater,tankless,cost to replace tankless water heater,10,0,MEDIUM,43,,
Santa Monica,water_heater,gas,gas water heater replacement,10,0,HIGH,86,,
Santa Monica,water_heater,gas,gas water heater replacement near me,0,0,,,,
Santa Monica,water_heater,gas,gas water heater installation,10,0,LOW,0,,
Santa Monica,water_heater,gas,gas water heater installer,10,0,LOW,0,,
Santa Monica,water_heater,gas,gas water heater installation cost,10,0,LOW,0,,
Santa Monica,water_heater,gas,cost to replace gas water heater,0,0,,,,
Santa Monica,water_heater,electric,electric water heater replacement,10,0,,,,
Santa Monica,water_heater,electric,electric water heater replacement near me,0,0,,,,
Santa Monica,water_heater,electric,electric water heater installation,10,0,,,,
Santa Monica,water_heater,electric,electric water heater installer,10,0,,,,
Santa Monica,water_heater,electric,electric water heater installation cost,10,0,,,,
Santa Monica,water_heater,electric,cost to replace electric water heater,10,0,,,,
Santa Monica,water_heater,heat_pump,heat pump water heater replacement,10,0,,,,
Santa Monica,water_heater,heat_pump,heat pump water heater installation,10,0,LOW,0,,
Santa Monica,water_heater,heat_pump,heat pump water heater installer,10,0,LOW,0,,
Santa Monica,water_heater,heat_pump,heat pump water heater installation near me,0,0,,,,
Santa Monica,water_heater,heat_pump,heat pump water heater installation cost,10,0,,,,
Santa Monica,water_heater,heat_pump,hybrid water heater replacement,0,0,,,,
Santa Monica,water_heater,heat_pump,hybrid water heater installation,0,0,,,,
Santa Monica,water_heater,heat_pump,hybrid water heater installer,0,0,,,,
Santa Monica,water_heater,conversion,tank to tankless water heater conversion,0,0,,,,
Santa Monica,water_heater,conversion,convert tank water heater to tankless,0,0,,,,
Santa Monica,water_heater,conversion,gas to electric water heater conversion,0,0,,,,
Santa Monica,water_heater,conversion,electric to gas water heater conversion,0,0,,,,
Santa Monica,water_heater,problem,replace leaking water heater,0,0,,,,
Santa Monica,water_heater,problem,leaking water heater replacement,0,0,,,,
Santa Monica,water_heater,problem,replace broken water heater,0,0,,,,
Santa Monica,water_heater,problem,broken water heater replacement,0,0,,,,
Santa Monica,water_heater,problem,no hot water water heater replacement,0,0,,,,
Santa Monica,painting_interior,core,interior painters,10,0,LOW,0,,
Santa Monica,painting_interior,core,interior painter,10,0,LOW,0,,
Santa Monica,painting_interior,core,interior painters near me,10,0,,,,
Santa Monica,painting_interior,core,interior house painters,10,0,LOW,0,,
Santa Monica,painting_interior,core,interior house painter,0,0,,,,
Santa Monica,painting_interior,core,interior home painters,0,0,,,,
Santa Monica,painting_interior,core,interior wall painters,0,0,,,,
Santa Monica,painting_interior,core,inside house painters,0,0,,,,
Santa Monica,painting_interior,core,indoor house painters,0,0,,,,
Santa Monica,painting_interior,service,interior painting,10,0,LOW,0,,
Santa Monica,painting_interior,service,interior house painting,0,0,,,,
Santa Monica,painting_interior,service,interior home painting,0,0,,,,
Santa Monica,painting_interior,service,interior wall painting,10,0,,,,
Santa Monica,painting_interior,service,interior painting services,10,0,LOW,29,,
Santa Monica,painting_interior,service,interior house painting services,10,0,,,,
